"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-23","0.00","0.0",,,"71","62",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-24","0.00","0.0",,,"76","60",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-25","0.00","0.0",,,"81","57",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-26","0.00","0.0",,,"87","60",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-27","0.00","0.0",,,"74","56",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-28","0.00","0.0",,,"72","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-29","0.00","0.0",,,"72","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-30","0.00","0.0",,,"83","60",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-31","0.00","0.0",,,"85","64",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-01","0.03","0.0",,,"80","61",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-02","1.26","0.0",,,"78","59",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-03","0.00","0.0",,,"80","54",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-04","0.00","0.0",,,"83","56",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-05","1.21","0.0",,,"87","67",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-06","0.35","0.0",,,"70","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-07","0.00","0.0",,,"74","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-08","0.00","0.0",,,"71","50",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-09","0.00","0.0",,,"71","60",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-10","0.99","0.0",,,"72","58",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-11","0.16","0.0",,,"72","49",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-12","0.00","0.0",,,"61","47",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-13","0.15","0.0",,,"58","42",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-14","0.00","0.0",,,"58","40",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-15","0.16","0.0",,,"65","44",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-16","0.00","0.0",,,"66","45",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-17","0.00","0.0",,,"70","42",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-18","0.01","0.0",,,"58","41",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-19","0.00","0.0",,,"57","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-20","0.02","0.0",,,"76","43",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-21","0.71","0.0",,,"76","48",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-22","0.00","0.0",,,"59","45",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-23","0.00","0.0",,,"74","47",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-24","0.00","0.0",,,"72","48",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-25","0.00","0.0",,,"72","49",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-26","0.00","0.0",,,"78","47",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-27","0.00","0.0",,,"79","50",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-28","0.00","0.0",,,"80","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-29","0.00","0.0",,,"77","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-09-30","0.00","0.0",,,"67","59",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-01","0.00","0.0",,,"60","56",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-02","0.00","0.0",,,"65","58",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-03","0.87","0.0",,,"73","58",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-04","0.13","0.0",,,"58","41",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-05","0.02","0.0",,,"56","37",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-06","0.21","0.0",,,"62","48",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-07","0.28","0.0",,,"64","49",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-08","0.02","0.0",,,"57","41",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-09","0.00","0.0",,,"57","40",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-10","0.00","0.0",,,"57","36",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-11","0.00","0.0",,,"56","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-12","0.00","0.0",,,"55","31",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-13","0.00","0.0",,,"58","37",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-14","0.04","0.0",,,"74","54",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-15","0.21","0.0",,,"65","54",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-16","0.80","0.0",,,"69","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-17","0.02","0.0",,,"62","52",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-18","0.00","0.0",,,"55","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-19","0.00","0.0",,,"48","36",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-20","0.39","0.0",,,"51","40",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-21","0.11","0.0",,,"52","42",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-22","0.00","0.0",,,"56","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-23","0.00","0.0",,,"61","42",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-24","0.00","0.0",,,"60","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-25","0.00","0.0",,,"62","47",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-26","0.00","0.0",,,"54","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-27","0.02","0.0",,,"51","32",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-28","0.09","0.0",,,"69","47",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-29","0.00","0.0",,,"53","41",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-30","0.00","0.0",,,"48","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-10-31","0.49","0.0",,,"42","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-01","0.04","0.8","0.0",,"38","30",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-02","0.00","0.0",,,"45","27",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-03","0.00","0.0",,,"56","36",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-04","0.26","0.0",,,"57","47",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-05","0.00","0.0",,,"51","37",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-06","0.11","0.0",,,"48","37",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-07","0.03","0.0",,,"39","27",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-08","0.12","0.0",,,"42","26",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-09","0.00","0.0",,,"44","35",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-10","0.02","0.0",,,"47","36",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-11","0.05","0.0",,,"61","32",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-12","0.00","0.0",,,"48","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-13","0.01","0.1",,,"36","26",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-14","0.00","0.0",,,"35","24",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-15","0.00","0.0",,,"37","21",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-16","0.06","0.7","0.0",,"33","29",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-17","0.30","3.3","2.0",,"35","21",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-18","0.00","0.0","2.8",,"24","16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-19","0.18","3.5","2.0",,"29","15",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-20","0.00","0.0","3.9",,"27","18",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-21","0.00","0.0","3.5",,"29","15",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-22","0.03","0.0","2.8",,"43","22",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-23","0.06","0.0","0.0",,"48","39",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-24","0.68","0.0",,,"61","39",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-25","0.00","0.0",,,"39","32",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-26","0.00","0.0",,,"34","30",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-27","0.01","0.2","0.0",,"35","24",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-28","0.01","0.2","0.0",,"26","19",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-29","0.00","0.0",,,"46","24",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-11-30","0.03","0.0",,,"57","37",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-01","0.00","0.0","0.0",,"37","18",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-02","0.05","0.6","0.0",,"34","11",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-03","0.01","0.1","0.4",,"36","29",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-04","0.00","0.0","0.0",,"31","23",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-05","0.00","0.0",,,"37","24",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-06","0.00","0.0",,,"41","27",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-07","0.00","0.0",,,"31","18",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-08","0.00","0.0",,,"37","22",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-09","0.00","0.0",,,"38","32",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-10","0.00","0.0","0.0",,"32","21",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-11","0.72","8.7","3.9",,"25","20",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-12","0.00","0.0","8.7",,"35","24",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-13","0.00","0.0","7.5",,"36","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-14","0.05","0.1","3.5",,"38","34",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-15","0.00","0.0","2.4",,"38","34",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-16","0.12","0.0","0.0",,"39","35",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-17","0.12","0.4","0.0",,"40","30",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-18","0.00","0.0","0.4",,"31","22",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-19","0.00","0.0","0.4",,"30","20",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-20","0.00","0.0","0.4",,"35","16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-21","0.00","0.0","0.0",,"37","27",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-22","0.00","0.0",,,"34","29",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-23","0.00","0.0",,,"42","30",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-24","0.39","0.0",,,"51","42",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-25","0.01","0.0",,,"42","37",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-26","0.00","0.0",,,"43","31",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-27","0.02","0.0",,,"50","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-28","0.00","0.0",,,"42","31",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-29","0.00","0.0","0.0",,"32","20",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-30","0.01","0.1","0.0",,"24","16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-12-31","0.00","0.0","0.0",,"22","14",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-01","0.05","0.6","0.0",,"28","17",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-02","0.02","0.2","0.8",,"29","15",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-03","0.27","1.2","0.4",,"34","16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-04","0.26","0.1","0.8",,"39","22",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-05","0.00","0.0","0.0",,"22","8",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-06","0.00","0.0","0.0",,"18","8",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-07","0.01","0.1","0.0",,"15","-7",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-08","0.03","0.6","0.0",,"15","3",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-09","0.04","0.9","0.8",,"22","8",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-10","0.00","0.0","1.6",,"15","4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-11","0.02","0.2","1.2",,"31","9",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-12","0.06","1.2","2.0",,"30","0",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-13","0.00","0.0","2.0",,"12","-7",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-14","0.00","0.0","2.0",,"25","4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-15","0.00","0.0","1.6",,"27","8",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-16",,,"1.6",,,,,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-17","0.01","0.2","1.6",,"39","-1",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-18","0.08","0.1","1.2",,"41","31",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-19","0.00","0.0","0.0",,"32","13",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-20","0.00","0.0","0.0",,"19","6",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-21","0.00","0.0","0.0",,"25","4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-22","0.00","0.0","0.0",,"31","10",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-23","0.00","0.0","0.0",,"35","22",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-24","0.02","0.2","0.0",,"32","21",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-25","0.00","0.0","0.0",,"24","7",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-26","0.00","0.0","0.0",,"18","3",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-27","0.02","0.2","0.4",,"20","9",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-28","0.00","0.0","0.0",,"31","5",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-29","0.32","3.2","0.0",,"32","19",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-30","0.00","0.0","3.1",,"28","4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-01-31","0.00","0.0","2.4",,"26","-5",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-01","0.25","2.9","2.4",,"26","4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-02","0.32","3.9","7.9",,"11","3",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-03","0.01","0.1","9.1",,"23","4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-04","0.07","0.9","7.1",,"29","14",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-05","0.00","0.0","7.5",,"14","3",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-06","0.01","0.8","6.7",,"26","9",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-07","0.30","3.2","7.1",,"25","15",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-08","0.06","0.8","9.4",,"15","7",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-09","0.00","0.0","9.8",,"13","7",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-10","0.00","0.0","9.8",,"25","10",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-11","0.05","0.7","7.5",,"28","9",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-12","0.01","0.1","8.3",,"26","-4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-13","0.02","0.3","8.3",,"13","-11",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-14","0.04","0.7","9.1",,"19","-7",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-15","0.00","0.0","9.1",,"-5","-16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-16","0.00","0.0","8.7",,"9","-14",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-17","0.00","0.0","7.5",,"18","-2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-18","0.02","0.2","7.1",,"18","0",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-19","0.00","0.0","7.1",,"5","-8",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-20","0.00","0.0","7.1",,"8","-10",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-21","0.24","3.5","7.5",,"19","0",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-22","0.02","0.2","10.6",,"25","-4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-23","0.00","0.0","11.0",,"6","-8",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-24","0.01","0.1","11.0",,"16","-4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-25","0.00","0.0","9.1",,"18","-4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-26","0.00","0.0","9.4",,"14","-6",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-27","0.00","0.0","9.4",,"17","-12",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-02-28","0.00","0.0","9.1",,"25","-6",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-01","0.00","0.0","7.5",,"26","2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-02","0.02","0.2","6.7",,"28","3",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-03","0.12","0.9","6.3",,"32","-2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-04","0.00","0.0","6.7",,"33","10",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-05","0.00","0.0","6.3",,"14","2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-06","0.00","0.0","6.3",,"22","-5",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-07","0.02","0.3","6.3",,"30","16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-08","0.00","0.0","7.1",,"36","17",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-09","0.00","0.0","7.1",,"44","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-10","0.00","0.0","5.5",,"42","22",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-11","0.00","0.0","4.3",,"48","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-12","0.00","0.0","2.8",,"39","26",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-13","0.00","0.0","1.2",,"40","27",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-14","0.02","0.0","0.8",,"41","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-15","0.00","0.0","0.4",,"40","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-16","0.09","0.0","0.4",,"50","31",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-17","0.03","0.1",,,"41","24",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-18","0.00","0.0",,,"34","20",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-19","0.00","0.0",,,"38","16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-20","0.02","0.0",,,"47","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-21","0.19","0.0","0.0",,"42","21",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-22","0.01","0.2","0.0",,"28","12",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-23","0.00","0.0","0.0",,"26","10",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-24","0.00","0.0",,,"38","14",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-25","0.14","0.0",,,"43","21",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-26","0.00","0.0",,,"42","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-27","0.00","0.0",,,"34","16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-28","0.00","0.0",,,"28","11",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-29","0.00","0.0",,,"43","13",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-30","0.02","0.0",,,"44","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-03-31","0.00","0.0",,,"44","25",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-01","0.00","0.0",,"35","45","25","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-02","0.20","0.0",,"47","62","32","   21","91.7"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-03","0.14","0.0",,"46","59","34","   32","87.2"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-04","0.03","0.7","0.8","36","42","29","   29","87.2"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-05","0.00","0.0","0.8","32","38","25","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-06","0.00","0.0",,"40","50","30","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-07","0.00","0.0",,"41","50","32","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-08","0.49","0.0",,"36","37","34","   11","102.9"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-09","0.59","0.0",,"42","49","34","   14","73.8"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-10","0.06","0.0",,"51","63","38","   27","78.3"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-11","0.00","0.0",,"44","53","36","   32","98.4"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-12","0.00","0.0",,"47","64","30","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-13","0.24","0.0",,"55","74","36","   23","149.9"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-14","0.00","0.0",,"48","64","33","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-15","0.00","0.0",,"48","60","37","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-16","0.07","0.0",,"49","62","35","   22","78.3"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-17","0.00","0.0",,"58","71","45","   35","71.6"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-18","0.00","0.0",,"53","65","40","   33","125.3"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-19","0.28","0.0",,"46","56","36","   11","125.3"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-20","0.89","0.0",,"50","60","40","   10","127.5"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-21","0.10","0.0",,"44","50","38","   21","111.8"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-22","0.07","0.0",,"39","47","31","   26","102.9"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-23","0.00","0.0",,"33","36","30","   29","98.4"
